"tconstruct:fancy_frame:0","平滑展示框"
"tconstruct:longbow:0","纸 长弓"
"tconstruct:longbow:0","海绵 长弓"
"tconstruct:longbow:0","烈焰木 长弓"
"tconstruct:longbow:0","铁 长弓"
"tconstruct:longbow:0","生铁 长弓"
"tconstruct:longbow:0","骑士史莱姆 长弓"
"tconstruct:longbow:0","史莱姆 长弓"
"tconstruct:longbow:0","史莱姆 长弓"
"tconstruct:longbow:0","熔岩史莱姆 长弓"
"tconstruct:longbow:0","地狱岩 长弓"
"tconstruct:longbow:0","钴 长弓"
"tconstruct:longbow:0","阿迪特 长弓"
"tconstruct:longbow:0","玛玉灵 长弓"
"tconstruct:longbow:0","铜 长弓"
"tconstruct:longbow:0","青铜 长弓"
"tconstruct:longbow:0","铅 长弓"
"tconstruct:longbow:0","银 长弓"
"tconstruct:longbow:0","琥珀金 长弓"
"tconstruct:longbow:0","钢 长弓"
"tconstruct:longbow:0","泰伯利亚 长弓"
"tconstruct:longbow:0","奥罗拉 长弓"
"tconstruct:longbow:0","钷 长弓"
"tconstruct:longbow:0","杜兰特 长弓"
"tconstruct:longbow:0","瓦雷利亚 长弓"
"tconstruct:longbow:0","振金 长弓"
"tconstruct:longbow:0","地母 长弓"
"tconstruct:longbow:0","钯 长弓"
"tconstruct:longbow:0","乌鲁 长弓"
"tconstruct:longbow:0","零素 长弓"
"tconstruct:longbow:0","玄武岩 长弓"
"tconstruct:longbow:0","泰伯利安 长弓"
"tconstruct:longbow:0","碎金 长弓"
"tconstruct:longbow:0","瑟蓝 长弓"
"tconstruct:longbow:0","普罗克希 长弓"
"tconstruct:longbow:0","漩金 长弓"
"tconstruct:longbow:0","焰晶 长弓"
"tconstruct:longbow:0","帝金 长弓"
"tconstruct:longbow:0","阳光合金 长弓"
"tconstruct:longbow:0","异界金属 长弓"
"tconstruct:longbow:0","精金 长弓"
"tconstruct:longbow:0","狄奥尼 长弓"
"tconstruct:longbow:0","辐光合金 长弓"
"tconstruct:longbow:0","流明 长弓"
"tconstruct:longbow:0","赛姆 长弓"
"tconstruct:longbow:0","阿斯特里姆 长弓"
"tconstruct:longbow:0","铌 长弓"
"tconstruct:longbow:0","原金 长弓"
"tconstruct:longbow:0","陨铁 长弓"
"tconstruct:longbow:0","黑陨铁 长弓"
"tconstruct:longbow:0","蓝宝石 长弓"
"tconstruct:longbow:0","紫水晶 长弓"
"tconstruct:longbow:0","黄玉 长弓"
"tconstruct:longbow:0","坦桑石 长弓"
"tconstruct:longbow:0","孔雀石 长弓"
"tconstruct:longbow:0","殷钢 长弓"
"tconstruct:longbow:0","耐酸铝 长弓"
"tconstruct:longbow:0","铱 长弓"
"tconstruct:longbow:0","红宝石 长弓"
"tconstruct:longbow:0","橄榄石 长弓"
"tconstruct:longbow:0","琥珀 长弓"
"tconstruct:longbow:0","镍 长弓"
"tconstruct:longbow:0","魔法木质长弓"
"tconstruct:longbow:0","恶魔长弓"
"tconstruct:longbow:0","深渊锭 长弓"
"tconstruct:longbow:0","精制珊瑚锭 长弓"
"tconstruct:longbow:0","恐惧金属 长弓"
"tconstruct:longbow:0","防腐木 长弓"
"tconstruct:longbow:0","康铜 长弓"
"tconstruct:longbow:0","绿宝石 长弓"
"tconstruct:longbow:0","木 长弓"
"tconstruct:crossbow:0","龙骨 十字弓"
"tconstruct:crossbow:0","沙漠蚁甲 十字弓"
"tconstruct:crossbow:0","丛林蚁甲 十字弓"
"tconstruct:crossbow:0","龙炎钢 十字弓"
"tconstruct:crossbow:0","龙霜钢 十字弓"
"tconstruct:crossbow:0","钢叶 十字弓"
"tconstruct:crossbow:0","炽铁 十字弓"
"tconstruct:crossbow:0","圆石 十字弓"
"tconstruct:crossbow:0","燧石 十字弓"
"tconstruct:crossbow:0","仙人掌 十字弓"
"tconstruct:crossbow:0","骨头 十字弓"
"tconstruct:crossbow:0","黑曜石 十字弓"
"tconstruct:crossbow:0","海晶石 十字弓"
"tconstruct:crossbow:0","末地石 十字弓"
"tconstruct:crossbow:0","纸 十字弓"
"tconstruct:crossbow:0","海绵 十字弓"
"tconstruct:crossbow:0","烈焰木 十字弓"
"tconstruct:crossbow:0","铁 十字弓"
"tconstruct:crossbow:0","生铁 十字弓"
"tconstruct:crossbow:0","骑士史莱姆 十字弓"
"tconstruct:crossbow:0","史莱姆 十字弓"
"tconstruct:crossbow:0","史莱姆 十字弓"
"tconstruct:crossbow:0","熔岩史莱姆 十字弓"
"tconstruct:crossbow:0","地狱岩 十字弓"
"tconstruct:crossbow:0","钴 十字弓"
"tconstruct:crossbow:0","阿迪特 十字弓"
"tconstruct:crossbow:0","玛玉灵 十字弓"
"tconstruct:crossbow:0","铜 十字弓"
"tconstruct:crossbow:0","青铜 十字弓"
"tconstruct:crossbow:0","铅 十字弓"
"tconstruct:crossbow:0","银 十字弓"
"tconstruct:crossbow:0","琥珀金 十字弓"
"tconstruct:crossbow:0","钢 十字弓"
"tconstruct:crossbow:0","泰伯利亚 十字弓"
"tconstruct:crossbow:0","奥罗拉 十字弓"
"tconstruct:crossbow:0","钷 十字弓"
"tconstruct:crossbow:0","杜兰特 十字弓"
"tconstruct:crossbow:0","瓦雷利亚 十字弓"
"tconstruct:crossbow:0","振金 十字弓"
"tconstruct:crossbow:0","地母 十字弓"
"tconstruct:crossbow:0","钯 十字弓"
"tconstruct:crossbow:0","乌鲁 十字弓"
"tconstruct:crossbow:0","零素 十字弓"
"tconstruct:crossbow:0","玄武岩 十字弓"
"tconstruct:crossbow:0","泰伯利安 十字弓"
"tconstruct:crossbow:0","碎金 十字弓"
"tconstruct:crossbow:0","瑟蓝 十字弓"
"tconstruct:crossbow:0","普罗克希 十字弓"
"tconstruct:crossbow:0","漩金 十字弓"
"tconstruct:crossbow:0","焰晶 十字弓"
"tconstruct:crossbow:0","帝金 十字弓"
"tconstruct:crossbow:0","阳光合金 十字弓"
"tconstruct:crossbow:0","异界金属 十字弓"
"tconstruct:crossbow:0","精金 十字弓"
"tconstruct:crossbow:0","狄奥尼 十字弓"
"tconstruct:crossbow:0","辐光合金 十字弓"
"tconstruct:crossbow:0","流明 十字弓"
"tconstruct:crossbow:0","赛姆 十字弓"
"tconstruct:crossbow:0","阿斯特里姆 十字弓"
"tconstruct:crossbow:0","铌 十字弓"
"tconstruct:crossbow:0","原金 十字弓"
"tconstruct:crossbow:0","陨铁 十字弓"
"tconstruct:crossbow:0","黑陨铁 十字弓"
"tconstruct:crossbow:0","蓝宝石 十字弓"
"tconstruct:crossbow:0","紫水晶 十字弓"
"tconstruct:crossbow:0","黄玉 十字弓"
"tconstruct:crossbow:0","坦桑石 十字弓"
"tconstruct:crossbow:0","孔雀石 十字弓"
"tconstruct:crossbow:0","殷钢 十字弓"
"tconstruct:crossbow:0","耐酸铝 十字弓"
"tconstruct:crossbow:0","铱 十字弓"
"tconstruct:crossbow:0","红宝石 十字弓"
"tconstruct:crossbow:0","橄榄石 十字弓"
"tconstruct:crossbow:0","琥珀 十字弓"
"tconstruct:crossbow:0","镍 十字弓"
"tconstruct:crossbow:0","魔法木质十字弓"
"tconstruct:crossbow:0","恶魔十字弓"
"tconstruct:crossbow:0","深渊锭 十字弓"
"tconstruct:crossbow:0","精制珊瑚锭 十字弓"
"tconstruct:crossbow:0","恐惧金属 十字弓"
"tconstruct:crossbow:0","防腐木 十字弓"
"tconstruct:crossbow:0","康铜 十字弓"
"tconstruct:crossbow:0","绿宝石 十字弓"
"tconstruct:crossbow:0","木 十字弓"
"tconstruct:arrow:0","龙骨 箭矢"
"tconstruct:arrow:0","沙漠蚁甲 箭矢"
"tconstruct:arrow:0","丛林蚁甲 箭矢"
"tconstruct:arrow:0","龙炎钢 箭矢"
"tconstruct:arrow:0","龙霜钢 箭矢"
"tconstruct:arrow:0","娜迦鳞片 箭矢"
"tconstruct:arrow:0","钢叶 箭矢"
"tconstruct:arrow:0","炽铁 箭矢"
"tconstruct:arrow:0","骑士金属 箭矢"
"tconstruct:arrow:0","圆石 箭矢"
"tconstruct:arrow:0","燧石 箭矢"
"tconstruct:arrow:0","仙人掌 箭矢"
"tconstruct:arrow:0","骨头 箭矢"
"tconstruct:arrow:0","黑曜石 箭矢"
"tconstruct:arrow:0","海晶石 箭矢"
"tconstruct:arrow:0","末地石 箭矢"
"tconstruct:arrow:0","纸 箭矢"
"tconstruct:arrow:0","海绵 箭矢"
"tconstruct:arrow:0","烈焰木 箭矢"
"tconstruct:arrow:0","铁 箭矢"
"tconstruct:arrow:0","生铁 箭矢"
"tconstruct:arrow:0","骑士史莱姆 箭矢"
"tconstruct:arrow:0","史莱姆 箭矢"
"tconstruct:arrow:0","史莱姆 箭矢"
"tconstruct:arrow:0","熔岩史莱姆 箭矢"
"tconstruct:arrow:0","地狱岩 箭矢"
"tconstruct:arrow:0","钴 箭矢"
"tconstruct:arrow:0","阿迪特 箭矢"
"tconstruct:arrow:0","玛玉灵 箭矢"
"tconstruct:arrow:0","铜 箭矢"
"tconstruct:arrow:0","青铜 箭矢"
"tconstruct:arrow:0","铅 箭矢"
"tconstruct:arrow:0","银 箭矢"
"tconstruct:arrow:0","琥珀金 箭矢"
"tconstruct:arrow:0","钢 箭矢"
"tconstruct:arrow:0","泰伯利亚 箭矢"
"tconstruct:arrow:0","奥罗拉 箭矢"
"tconstruct:arrow:0","钷 箭矢"
"tconstruct:arrow:0","杜兰特 箭矢"
"tconstruct:arrow:0","瓦雷利亚 箭矢"
"tconstruct:arrow:0","振金 箭矢"
"tconstruct:arrow:0","地母 箭矢"
"tconstruct:arrow:0","钯 箭矢"
"tconstruct:arrow:0","乌鲁 箭矢"
"tconstruct:arrow:0","零素 箭矢"
"tconstruct:arrow:0","玄武岩 箭矢"
"tconstruct:arrow:0","泰伯利安 箭矢"
"tconstruct:arrow:0","碎金 箭矢"
"tconstruct:arrow:0","瑟蓝 箭矢"
"tconstruct:arrow:0","普罗克希 箭矢"
"tconstruct:arrow:0","漩金 箭矢"
"tconstruct:arrow:0","焰晶 箭矢"
"tconstruct:arrow:0","帝金 箭矢"
"tconstruct:arrow:0","阳光合金 箭矢"
"tconstruct:arrow:0","异界金属 箭矢"
"tconstruct:arrow:0","精金 箭矢"
"tconstruct:arrow:0","狄奥尼 箭矢"
"tconstruct:arrow:0","辐光合金 箭矢"
"tconstruct:arrow:0","流明 箭矢"
"tconstruct:arrow:0","赛姆 箭矢"
"tconstruct:arrow:0","阿斯特里姆 箭矢"
"tconstruct:arrow:0","铌 箭矢"
"tconstruct:arrow:0","原金 箭矢"
"tconstruct:arrow:0","陨铁 箭矢"
"tconstruct:arrow:0","黑陨铁 箭矢"
"tconstruct:arrow:0","蓝宝石 箭矢"
"tconstruct:arrow:0","紫水晶 箭矢"
"tconstruct:arrow:0","黄玉 箭矢"
"tconstruct:arrow:0","坦桑石 箭矢"
"tconstruct:arrow:0","孔雀石 箭矢"
"tconstruct:arrow:0","殷钢 箭矢"
"tconstruct:arrow:0","耐酸铝 箭矢"
"tconstruct:arrow:0","铱 箭矢"
"tconstruct:arrow:0","红宝石 箭矢"
"tconstruct:arrow:0","橄榄石 箭矢"
"tconstruct:arrow:0","琥珀 箭矢"
"tconstruct:arrow:0","镍 箭矢"
"tconstruct:arrow:0","魔法木质箭矢"
"tconstruct:arrow:0","恶魔灌注箭矢"
"tconstruct:arrow:0","附魔箭矢"
"tconstruct:arrow:0","恶魔箭矢"
"tconstruct:arrow:0","深渊锭 箭矢"
"tconstruct:arrow:0","精制珊瑚锭 箭矢"
"tconstruct:arrow:0","恐惧金属 箭矢"
"tconstruct:arrow:0","防腐木 箭矢"
"tconstruct:arrow:0","康铜 箭矢"
"tconstruct:arrow:0","绿宝石 箭矢"
"tconstruct:arrow:0","木 箭矢"
"tconstruct:bolt:0","龙炎钢 弩箭"
"tconstruct:bolt:0","龙霜钢 弩箭"
"tconstruct:bolt:0","炽铁 弩箭"
"tconstruct:bolt:0","骑士金属 弩箭"
"tconstruct:bolt:0","黑曜石 弩箭"
"tconstruct:bolt:0","铁 弩箭"
"tconstruct:bolt:0","生铁 弩箭"
"tconstruct:bolt:0","骑士史莱姆 弩箭"
"tconstruct:bolt:0","钴 弩箭"
"tconstruct:bolt:0","阿迪特 弩箭"
"tconstruct:bolt:0","玛玉灵 弩箭"
"tconstruct:bolt:0","铜 弩箭"
"tconstruct:bolt:0","青铜 弩箭"
"tconstruct:bolt:0","铅 弩箭"
"tconstruct:bolt:0","银 弩箭"
"tconstruct:bolt:0","琥珀金 弩箭"
"tconstruct:bolt:0","钢 弩箭"
"tconstruct:bolt:0","泰伯利亚 弩箭"
"tconstruct:bolt:0","奥罗拉 弩箭"
"tconstruct:bolt:0","钷 弩箭"
"tconstruct:bolt:0","杜兰特 弩箭"
"tconstruct:bolt:0","瓦雷利亚 弩箭"
"tconstruct:bolt:0","振金 弩箭"
"tconstruct:bolt:0","地母 弩箭"
"tconstruct:bolt:0","钯 弩箭"
"tconstruct:bolt:0","乌鲁 弩箭"
"tconstruct:bolt:0","零素 弩箭"
"tconstruct:bolt:0","玄武岩 弩箭"
"tconstruct:bolt:0","泰伯利安 弩箭"
"tconstruct:bolt:0","碎金 弩箭"
"tconstruct:bolt:0","瑟蓝 弩箭"
"tconstruct:bolt:0","普罗克希 弩箭"
"tconstruct:bolt:0","漩金 弩箭"
"tconstruct:bolt:0","焰晶 弩箭"
"tconstruct:bolt:0","帝金 弩箭"
"tconstruct:bolt:0","阳光合金 弩箭"
"tconstruct:bolt:0","异界金属 弩箭"
"tconstruct:bolt:0","精金 弩箭"
"tconstruct:bolt:0","狄奥尼 弩箭"
"tconstruct:bolt:0","辐光合金 弩箭"
"tconstruct:bolt:0","流明 弩箭"
"tconstruct:bolt:0","赛姆 弩箭"
"tconstruct:bolt:0","阿斯特里姆 弩箭"
"tconstruct:bolt:0","铌 弩箭"
"tconstruct:bolt:0","原金 弩箭"
"tconstruct:bolt:0","陨铁 弩箭"
"tconstruct:bolt:0","黑陨铁 弩箭"
"tconstruct:bolt:0","殷钢 弩箭"
"tconstruct:bolt:0","耐酸铝 弩箭"
"tconstruct:bolt:0","铱 弩箭"
"tconstruct:bolt:0","镍 弩箭"
"tconstruct:bolt:0","恶魔灌注弩箭"
"tconstruct:bolt:0","附魔弩箭"
"tconstruct:bolt:0","恶魔弩箭"
"tconstruct:bolt:0","深渊锭 弩箭"
"tconstruct:bolt:0","精制珊瑚锭 弩箭"
"tconstruct:bolt:0","恐惧金属 弩箭"
"tconstruct:bolt:0","康铜 弩箭"
"tconstruct:bolt:0","绿宝石 弩箭"
"tconstruct:shuriken:0","龙骨 回旋镖"
"tconstruct:shuriken:0","沙漠蚁甲 回旋镖"
"tconstruct:shuriken:0","丛林蚁甲 回旋镖"
"tconstruct:shuriken:0","龙炎钢 回旋镖"
"tconstruct:shuriken:0","龙霜钢 回旋镖"
"tconstruct:shuriken:0","钢叶 回旋镖"
"tconstruct:shuriken:0","炽铁 回旋镖"
"tconstruct:shuriken:0","骑士金属 回旋镖"
"tconstruct:shuriken:0","圆石 回旋镖"
"tconstruct:shuriken:0","燧石 回旋镖"
"tconstruct:shuriken:0","仙人掌 回旋镖"
"tconstruct:shuriken:0","骨头 回旋镖"
"tconstruct:shuriken:0","黑曜石 回旋镖"
"tconstruct:shuriken:0","海晶石 回旋镖"
"tconstruct:shuriken:0","末地石 回旋镖"
"tconstruct:shuriken:0","纸 回旋镖"
"tconstruct:shuriken:0","海绵 回旋镖"
"tconstruct:shuriken:0","烈焰木 回旋镖"
"tconstruct:shuriken:0","铁 回旋镖"
"tconstruct:shuriken:0","生铁 回旋镖"
"tconstruct:shuriken:0","骑士史莱姆 回旋镖"
"tconstruct:shuriken:0","史莱姆 回旋镖"
"tconstruct:shuriken:0","史莱姆 回旋镖"
"tconstruct:shuriken:0","熔岩史莱姆 回旋镖"
"tconstruct:shuriken:0","地狱岩 回旋镖"
"tconstruct:shuriken:0","钴 回旋镖"
"tconstruct:shuriken:0","阿迪特 回旋镖"
"tconstruct:shuriken:0","玛玉灵 回旋镖"
"tconstruct:shuriken:0","铜 回旋镖"
"tconstruct:shuriken:0","青铜 回旋镖"
"tconstruct:shuriken:0","铅 回旋镖"
"tconstruct:shuriken:0","银 回旋镖"
"tconstruct:shuriken:0","琥珀金 回旋镖"
"tconstruct:shuriken:0","钢 回旋镖"
"tconstruct:shuriken:0","泰伯利亚 回旋镖"
"tconstruct:shuriken:0","奥罗拉 回旋镖"
"tconstruct:shuriken:0","钷 回旋镖"
"tconstruct:shuriken:0","杜兰特 回旋镖"
"tconstruct:shuriken:0","瓦雷利亚 回旋镖"
"tconstruct:shuriken:0","振金 回旋镖"
"tconstruct:shuriken:0","地母 回旋镖"
"tconstruct:shuriken:0","钯 回旋镖"
"tconstruct:shuriken:0","乌鲁 回旋镖"
"tconstruct:shuriken:0","零素 回旋镖"
"tconstruct:shuriken:0","玄武岩 回旋镖"
"tconstruct:shuriken:0","泰伯利安 回旋镖"
"tconstruct:shuriken:0","碎金 回旋镖"
"tconstruct:shuriken:0","瑟蓝 回旋镖"
"tconstruct:shuriken:0","普罗克希 回旋镖"
"tconstruct:shuriken:0","漩金 回旋镖"
"tconstruct:shuriken:0","焰晶 回旋镖"
"tconstruct:shuriken:0","帝金 回旋镖"
"tconstruct:shuriken:0","阳光合金 回旋镖"
"tconstruct:shuriken:0","异界金属 回旋镖"
"tconstruct:shuriken:0","精金 回旋镖"
"tconstruct:shuriken:0","狄奥尼 回旋镖"
"tconstruct:shuriken:0","辐光合金 回旋镖"
"tconstruct:shuriken:0","流明 回旋镖"
"tconstruct:shuriken:0","赛姆 回旋镖"
"tconstruct:shuriken:0","阿斯特里姆 回旋镖"
"tconstruct:shuriken:0","铌 回旋镖"
"tconstruct:shuriken:0","原金 回旋镖"
"tconstruct:shuriken:0","陨铁 回旋镖"
"tconstruct:shuriken:0","黑陨铁 回旋镖"
"tconstruct:shuriken:0","蓝宝石 回旋镖"
"tconstruct:shuriken:0","紫水晶 回旋镖"
"tconstruct:shuriken:0","黄玉 回旋镖"
"tconstruct:shuriken:0","坦桑石 回旋镖"
"tconstruct:shuriken:0","孔雀石 回旋镖"
"tconstruct:shuriken:0","殷钢 回旋镖"
"tconstruct:shuriken:0","耐酸铝 回旋镖"
"tconstruct:shuriken:0","铱 回旋镖"
"tconstruct:shuriken:0","红宝石 回旋镖"
"tconstruct:shuriken:0","橄榄石 回旋镖"
"tconstruct:shuriken:0","琥珀 回旋镖"
"tconstruct:shuriken:0","镍 回旋镖"
"tconstruct:shuriken:0","魔法木质回旋镖"
"tconstruct:shuriken:0","恶魔灌注回旋镖"
"tconstruct:shuriken:0","附魔回旋镖"
"tconstruct:shuriken:0","恶魔回旋镖"
"tconstruct:shuriken:0","深渊锭 回旋镖"
"tconstruct:shuriken:0","精制珊瑚锭 回旋镖"
"tconstruct:shuriken:0","恐惧金属 回旋镖"
"tconstruct:shuriken:0","防腐木 回旋镖"
"tconstruct:shuriken:0","康铜 回旋镖"
"tconstruct:shuriken:0","绿宝石 回旋镖"
"tconstruct:shuriken:0","木 回旋镖"
"tconstruct:seared:0","焦黑石头"
"tconstruct:seared:1","焦黑圆石"
"tconstruct:seared:2","焦黑盖板石"
"tconstruct:seared:3","焦黑石砖"
"tconstruct:seared:4","裂纹焦黑石砖"
"tconstruct:seared:5","平滑焦黑石砖"
"tconstruct:seared:6","錾制焦黑石砖"
"tconstruct:seared:7","焦黑铺路石"
"tconstruct:seared:8","焦黑雕琢石砖块"
"tconstruct:seared:9","三角纹焦黑石砖"
"tconstruct:seared:10","细纹焦黑石砖"
"tconstruct:seared:11","焦黑瓷砖"
"tconstruct:smeltery_controller:0","冶炼炉控制器"
"tconstruct:seared_tank:0","焦黑储罐"
"tconstruct:seared_tank:1","焦黑容器"
"tconstruct:seared_tank:2","焦黑视窗"
"tconstruct:faucet:0","浇注口"
"tconstruct:channel:0","浇注道"
"tconstruct:casting:0","浇铸台"
"tconstruct:casting:1","铸造盆"
"tconstruct:smeltery_io:0","冶炼炉排液口"
"tconstruct:seared_glass:0","焦黑玻璃"
"tconstruct:seared_furnace_controller:0","焦黑熔炉控制器"
"tconstruct:tinker_tank_controller:0","工匠储罐控制器"
"tconstruct:seared_slab:0","焦黑石头台阶"
"tconstruct:seared_slab:1","焦黑圆石台阶"
"tconstruct:seared_slab:2","焦黑盖板石台阶"
"tconstruct:seared_slab:3","焦黑石砖台阶"
"tconstruct:seared_slab:4","裂纹焦黑石砖台阶"
"tconstruct:seared_slab:5","平滑焦黑石砖台阶"
"tconstruct:seared_slab:6","錾制焦黑石砖台阶"
"tconstruct:seared_slab:7","焦黑铺路石台阶"
"tconstruct:seared_slab2:0","焦黑雕琢台阶"
"tconstruct:seared_slab2:1","三角纹焦黑石砖台阶"
"tconstruct:seared_slab2:2","细纹焦黑石砖台阶"
"tconstruct:seared_slab2:3","焦黑瓷砖台阶"
"tconstruct:seared_stairs_stone:0","焦黑石头楼梯"
"tconstruct:seared_stairs_cobble:0","焦黑圆石楼梯"
"tconstruct:seared_stairs_paver:0","焦黑盖板石楼梯"
"tconstruct:seared_stairs_brick:0","焦黑石砖楼梯"
"tconstruct:seared_stairs_brick_cracked:0","裂纹焦黑石砖楼梯"
"tconstruct:seared_stairs_brick_fancy:0","平滑焦黑石砖楼梯"
"tconstruct:seared_stairs_brick_square:0","錾制焦黑石砖楼梯"
"tconstruct:seared_stairs_brick_triangle:0","三角纹焦黑石砖楼梯"
"tconstruct:seared_stairs_brick_small:0","细纹焦黑石砖楼梯"
"tconstruct:seared_stairs_road:0","焦黑铺路石楼梯"
"tconstruct:seared_stairs_tile:0","焦黑瓷砖楼梯"
"tconstruct:seared_stairs_creeper:0","焦黑雕琢楼梯"
"tconstruct:cast:0","空白铸模"
"tconstruct:cast:0","靴子基底铸模"
"tconstruct:cast:0","刀刃铸模"
"tconstruct:cast:0","箭头铸模"
"tconstruct:cast:0","剑刃铸模"
"tconstruct:cast:0","护腿基底铸模"
"tconstruct:cast:0","胸甲基底铸模"
"tconstruct:cast:0","绑定结铸模"
"tconstruct:cast:0","铲头铸模"
"tconstruct:cast:0","箭杆铸模"
"tconstruct:cast:0","镐头铸模"
"tconstruct:cast:0","宽剑刃铸模"
"tconstruct:cast:0","蓄电池铸模"
"tconstruct:cast:0","弓臂铸模"
"tconstruct:cast:0","镰刀头铸模"
"tconstruct:cast:0","枪管铸模"
"tconstruct:cast:0","坚韧绑定结铸模"
"tconstruct:cast:0","磨制工具铸模"
"tconstruct:cast:0","开掘铲头铸模"
"tconstruct:cast:0","护甲板铸模"
"tconstruct:cast:0","十字柄铸模"
"tconstruct:cast:0","牌板铸模"
"tconstruct:cast:0","箭羽铸模"
"tconstruct:cast:0","宽护手铸模"
"tconstruct:cast:0","碎片铸模"
"tconstruct:cast:0","宽斧刃铸模"
"tconstruct:cast:0","手柄铸模"
"tconstruct:cast:0","锤头铸模"
"tconstruct:cast:0","坚韧手柄铸模"
"tconstruct:cast:0","护甲夹板铸模"
"tconstruct:cast:0","抛光工具铸模"
"tconstruct:cast:0","大板铸模"
"tconstruct:cast:0","盘铸模"
"tconstruct:cast:0","园艺镰头铸模"
"tconstruct:cast:0","头盔基底铸模"
"tconstruct:cast:0","斧刃铸模"
